MAX_TEMP,MIN_TEMP,RAINFALL_CH,SOLAR_EXPOSURE,DATE_READING,NO_OF_CAPTURE,Year,Month,Day,Period over which rainfall was measured (days),Fort Hill Rainfall Amount,tide_range,tide_max,tide_min,COMMON_NAME,DATE_CAPTURED,DESCRIPTION,GROUP_NAME,ID,LATITUDE,LOCATION,LONGITUDE,NOTES,SCIENTIFIC_NAME,SEX,TAXONID,TOTAL_LENGTH,TRAP_NUMBER,_clipped,1_TOTAL_LENGTH,2_TOTAL_LENGTH,3_TOTAL_LENGTH,4_TOTAL_LENGTH,5_TOTAL_LENGTH,6_TOTAL_LENGTH,7_TOTAL_LENGTH,8_TOTAL_LENGTH,9_TOTAL_LENGTH,10_TOTAL_LENGTH,11_TOTAL_LENGTH,12_TOTAL_LENGTH,13_TOTAL_LENGTH,14_TOTAL_LENGTH,15_TOTAL_LENGTH,16_TOTAL_LENGTH,17_TOTAL_LENGTH,18_TOTAL_LENGTH,19_TOTAL_LENGTH,36_TOTAL_LENGTH,37_TOTAL_LENGTH,39_TOTAL_LENGTH,43_TOTAL_LENGTH,46_TOTAL_LENGTH,47_TOTAL_LENGTH,48_TOTAL_LENGTH,52_TOTAL_LENGTH,53_TOTAL_LENGTH,54_TOTAL_LENGTH,55_TOTAL_LENGTH,56_TOTAL_LENGTH
31.6,20.2,0,22.1,20070811,0,2007,8,11,,,6.3397375281648225,7.313986199153218,0.9742486709883957,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.3,22.4,24.2,26,20071129,0,2007,11,29,1,4.5,4.291709650246523,6.144364316615748,1.852654666369225,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.3,17.6,0,18.9,20110722,0,2011,7,22,,,5.4474531101115495,6.706273544859669,1.2588204347481193,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,26.4,0,27.3,20101205,0,2010,12,5,,0,5.083067644891119,6.779135113026056,1.6960674681349373,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.7,20,0,21,20110818,0,2011,8,18,,,3.7897978185837764,5.905695104634713,2.1158972860509366,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.7,24.9,1.2,28.4,20070216,2,2007,2,16,,0,4.955667664623229,6.818507878062631,1.862840213439401,Saltwater Crocodile,20070216,Trap,Northern Suburb,2141,-12.348613,Micket Creek,130.944383,,C. porosus,M,9725,0,16,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0
34.8,26.3,11,18.5,20111126,0,2011,11,26,,,3.5945582337771214,6.12056502865511,2.526006794877989,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.2,20.2,0,20.9,20110522,0,2011,5,22,,,4.830778703496403,6.44444979854834,1.613671095051937,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.2,20.4,0,20.5,20100609,0,2010,6,9,,,5.21059431486508,6.838558502624178,1.6279641877590971,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.1,21.5,0,17.5,20180827,0,2018,8,27,,0,2.984649163866049,5.457990357663027,2.473341193796978,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.5,25.4,0,15.7,20061217,0,2006,12,17,,,5.566840378469366,6.984242812825052,1.4174024343556857,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.3,23.8,0,27.2,20200219,3,2020,2,19,1,4,7.500992598290401,8.06530614886395,0.5643135505735488,Saltwater Crocodile,20200219,Trap,West Arm,24122,-12.56574,West B,130.75983,Barnacles (six),C. porosus,M,9725,0,54,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,0,0,161,0,0,0,0,0,0,0,0,0,0,189,0,0
29.4,17.6,0,22.6,20060721,0,2006,7,21,,0,6.94242792740895,7.505169427169397,0.5627414997604476,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.1,24.7,0,19.8,20140518,0,2014,5,18,,,3.0302763598356908,5.661966721553142,2.6316903617174514,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.9,26.1,0,22.1,20180402,2,2018,4,2,,,2.8740007491480832,5.538069142240003,2.66406839309192,Saltwater Crocodile,20180402,Trap,West Arm,19637,-12.569,West A,130.78189,,C. porosus,M,9725,0,53,no,0,0,0,0,0,0,0,0,0,0,0,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,0,0,0
32.5,24.9,15,16.4,20150322,0,2015,3,22,,,2.893413982773991,5.53826790369446,2.644853920920469,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.5,25.9,8.8,21.8,20150404,0,2015,4,4,,0,2.9246523422291135,5.72433020386459,2.7996778616354767,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.1,24,0.8,15.1,20120119,2,2012,1,19,,,7.195543979791775,7.870607489662197,0.6750635098704221,Saltwater Crocodile,20120119,Harpoon,Elizabeth River downstream,4336,-12.538871,Mitchell Creek,130.991302,,C. porosus,M,9725,0,11,no,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,164,0,0,0,0,0,0,0,0,0,0
34.9,25.5,0,27.8,20121219,1,2012,12,19,,,5.48176645114712,6.738732342505905,1.2569658913587856,Saltwater Crocodile,20121219,Trap,Blackmore River,6275,-12.651711,Middle Arm,130.964682,,C. porosus,M,9725,0,9,no,0,0,0,0,0,0,0,0,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.6,25.2,0,23.7,20090118,0,2009,1,18,,,6.256139071425743,7.228785869186642,0.9726467977608988,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.5,21.5,1.4,24.8,20141106,1,2014,11,6,1,23,5.391020254879624,6.700395147063917,1.3093748921842923,Saltwater Crocodile,20141106,Trap,Berry Creek,11337,-12.676889,Berry Creek,130.970814,,C. porosus,M,9725,0,8,no,0,0,0,0,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.4,23.7,0,26.5,20070925,0,2007,9,25,,0,5.117269500835176,6.340432959913937,1.22316345907876,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.1,22.8,42.8,27.2,20070225,0,2007,2,25,1,40,6.648922244597006,7.627209446408846,0.9782872018118387,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.7,23.7,9,24.6,20110209,0,2011,2,9,,,4.6778865875086755,6.581009160509987,1.9031225730013115,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.1,26,0,24.8,20091206,0,2009,12,6,,,3.7207464263309036,5.7562142953942494,2.035467869063346,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.6,26.1,0,16,20111009,0,2011,10,9,,,6.839978990445364,7.316025987280957,0.47604699683559293,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.7,24.5,0,21.3,20190521,0,2019,5,21,,0,2.9590493378000704,5.735446578578946,2.7763972407788757,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.4,24,6.8,11.7,20060107,0,2006,1,7,1,5,6.240368028363729,7.167260202361308,0.9268921739975782,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.5,17.4,0,20.8,20190718,2,2019,7,18,,0,3.595819700328555,5.826538829517328,2.230719129188773,Saltwater Crocodile,20190718,Trap,Hope Inlet,23075,-12.384554,Howard River,131.046759,,C. porosus,M,9725,0,18,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0
32.2,25.6,0,19.1,20130519,0,2013,5,19,,,6.03143950621873,7.074282581087974,1.042843074869245,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.6,24.6,3.8,11.6,20171226,1,2017,12,26,,,5.8226690157718295,7.000257597430002,1.1775885816581728,Saltwater Crocodile,20171226,Trap,Hope Inlet,18956,-12.373801,Kings Creek,131.018415,Drugs administered at 1045hrs ,C. porosus,M,9725,0,17,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.7,21,0,20.7,20150609,1,2015,6,9,,0,5.803954712598015,6.92073244112615,1.1167777285281342,Saltwater Crocodile,20150609,Trap,Northern Suburb,12555,-12.348776,Buffalo Creek,130.909007,,C. porosus,M,9725,0,15,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.7,25.4,0,21.8,20130506,0,2013,5,6,,,7.169837239171735,7.602457103582142,0.4326198644104071,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.7,16.7,0,22.4,20110816,0,2011,8,16,,,2.874762719592897,5.202599797645796,2.327837078052899,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.8,17.7,0,22.2,20180810,1,2018,8,10,,0,4.931828884252633,6.766587872044125,1.8347589877914925,Saltwater Crocodile,20180810,Trap,Southport,20835,-12.718489,Southport,130.944861,,C. porosus,M,9725,0,4,no,0,0,0,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,23.3,0,19,20090529,0,2009,5,29,,,4.640797141184701,6.29351124290466,1.6527141017199583,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.4,15.1,0,20.6,20110612,0,2011,6,12,,,6.572380415833715,7.300053674553094,0.727673258719379,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.7,23.6,80,13.4,20061231,0,2006,12,31,1,36,7.042713523494584,7.6640968680211925,0.6213833445266088,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.5,28.5,0,25.6,20200217,2,2020,2,17,,0,7.065818054446686,7.769109183393344,0.7032911289466579,Saltwater Crocodile,20200217,Trap,Berry Creek,24102,-12.67583,Berry Mouth A,130.96725,"Tail tip missing from 4000 onwards
Rear left leg broken and healed, could barely use it",C. porosus,M,9725,0,52,no,0,0,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,0,0,0,0
35.6,25.2,0,26.5,20191023,3,2019,10,23,,0,6.62026143855291,7.408339477914261,0.7880780393613511,Saltwater Crocodile,20191023,Trap,Blackmore River,23559,-12.651711,Middle Arm,130.964682,,C. porosus,M,9725,0,9,no,0,0,0,0,0,0,0,236,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,0,0,0
32.7,21,0,21.9,20190806,0,2019,8,6,,0,4.75597022596663,6.2814732525994295,1.5255030266327996,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.3,24.2,0,24.8,20171214,2,2017,12,14,,0,7.531098008096299,7.7983009695081416,0.2672029614118423,Saltwater Crocodile,20171214,Trap,Palmerston,18855,-12.50367,Myrmidon Creek (Inpex),130.94574,,C. porosus,M,9725,0,39,no,0,0,0,0,0,0,0,0,0,203,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,0,0,0,0,0,0
33.2,25.1,1.8,19.9,20150323,0,2015,3,23,3,2,2.860758716378769,5.448082704502713,2.5873239881239445,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.3,24.5,0.3,26.2,20080118,0,2008,1,18,1,3.5,6.897099594588532,7.693895579127804,0.7967959845392714,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.4,27.6,1.6,21.6,20180103,2,2018,1,3,,0,3.4069977346474083,6.145075129202112,2.738077394554704,Saltwater Crocodile,20180103,Trap,West Arm,18977,-12.569,West A,130.78189,,C. porosus,F,9725,0,53,no,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0
31.3,21.1,0,18.9,20100715,0,2010,7,15,,,3.3166013896052244,5.387820641838694,2.0712192522334694,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.1,25.6,0,18.5,20160904,0,2016,9,4,,0,3.000827478071386,5.445718150178058,2.4448906721066717,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.7,22.5,0,22.7,20070903,0,2007,9,3,,0,5.11389831881591,6.708182599275425,1.5942842804595143,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.6,21.3,0,20.5,20180602,0,2018,6,2,,0,3.630390242545223,5.814381617584077,2.1839913750388544,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,26.5,5.6,22.6,20160209,0,2016,2,9,,,3.277464108503369,5.951878480789553,2.6744143722861837,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.5,25.7,0,20.5,20070103,0,2007,1,3,1,10.5,4.830749494556208,6.844115948639093,2.013366454082885,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.3,25.1,26.4,21.3,20110316,1,2011,3,16,1,1,5.980702315859798,7.212703390704874,1.2320010748450763,Saltwater Crocodile,20110316,Harpoon,Northern Suburb,3636,-12.348776,Buffalo Creek,130.909007,BLV,C. porosus,M,9725,0,15,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.6,16.8,0,20.4,20130617,0,2013,6,17,,,5.854236174945036,6.960774441317236,1.1065382663722003,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.8,24.4,0,25.2,20171020,3,2017,10,20,1,3,3.7794054188581856,5.8177590348109245,2.038353615952739,Saltwater Crocodile,20171020,Trap,Hope Inlet,18375,-12.384554,Howard River,131.046759,,C. porosus,M,9725,0,18,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,152,0,335,0,0,0,0,0,0,0,0,0,0,0,0,0
36.4,24.5,0,26.8,20091025,0,2009,10,25,,,5.883008422782545,6.9922905514429186,1.109282128660373,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,18.2,0,21.1,20140807,1,2014,8,7,,,5.649191066430033,7.007116618116156,1.3579255516861237,Saltwater Crocodile,20140807,Trap,Pioneer Creek,10835,-12.641836,Pioneer Creek,130.868242,,C. porosus,M,9725,0,3,no,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.6,22.3,0,20.2,20200618,0,2020,6,18,,,4.964692452557845,6.681145414743542,1.7164529621856972,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.4,24.8,4,17,20091217,0,2009,12,17,,,3.613613470778881,6.149899791031348,2.5362863202524673,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.5,27,0,18.1,20060109,0,2006,1,9,,0,7.433128957764567,7.821719928170973,0.38859097040640567,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.7,23.7,0,27.1,20180308,1,2018,3,8,1,7,5.421106022315404,6.977140133424247,1.5560341111088434,Saltwater Crocodile,20180308,Trap,Hope Inlet,19496,-12.324761,Near Tree Point,131.044948,"100ml tail tip missing. Lots of scar tissue around end of tail.
3000,4000 scutes not cut as they are missing",C. porosus,M,9725,0,19,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,0,0,0,0,0,0,0,0,0,0,0,0
33.4,24.6,0,17.6,20130518,0,2013,5,18,,,5.884033072139679,6.995701281963383,1.111668209823704,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.3,23.5,3.2,10.9,20171227,2,2017,12,27,,,6.192610253542309,7.217565758924442,1.0249555053821333,Saltwater Crocodile,20171227,Trap,Woods Inlet,18957,-12.487708,Woods Inlet,130.756395,,C. porosus,M,9725,0,1,no,160,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.2,25.8,0,19,20100725,0,2010,7,25,,,5.325723889807104,6.825575693303117,1.499851803496012,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.8,24.1,0,21.2,20080403,0,2008,4,3,,,5.527641069204733,6.863136400368474,1.3354953311637416,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.3,23.5,0,24.1,20090910,0,2009,9,10,,,4.377085296423763,6.453292103911391,2.0762068074876283,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.3,21,0,19.6,20090528,0,2009,5,28,,,3.6137971767170285,5.780162990925869,2.1663658142088407,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.6,24.7,0,15.4,20100529,1,2010,5,29,1,6.8,3.2870043951967896,6.004693008655669,2.717688613458879,Saltwater Crocodile,20100529,Trap,Berry Creek,3002,-12.689813,Berry Springs1,130.986596,,C. porosus,M,9725,0,6,no,0,0,0,0,0,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.6,26.3,0,13.7,20151105,1,2015,11,5,,0,7.496671108951661,7.816869424223543,0.32019831527188236,Saltwater Crocodile,20151105,Trap,Berry Creek,13436,-12.700917,Berry Trap 3,130.994433,,C. porosus,M,9725,0,48,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0
31.5,22.5,0,23.4,20180913,2,2018,9,13,,0,3.3779639881736934,5.691953952526468,2.313989964352775,Saltwater Crocodile,20180913,Trap,Hope Inlet,21115,-12.373801,Kings Creek,131.018415,,C. porosus,M,9725,0,17,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,207,0,0,0,0,0,0,0,0,0,0,0,0,0
34.3,24.6,0,17.7,20100801,0,2010,8,1,,,4.6733048730656,6.372917209904157,1.6996123368385576,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.2,26.6,0,20.4,20161213,1,2016,12,13,1,1,5.063595119125603,6.702391135209545,1.6387960160839419,Saltwater Crocodile,20161213,Trap,Darwin,15817,-12.443089,Sadgroves Creek,130.865536,,C. porosus,F,9725,0,14,no,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.2,24.8,0,20.7,20100430,1,2010,4,30,,0,2.87302355255064,5.722314957577251,2.8492914050266114,Saltwater Crocodile,20100430,Trap,Darwin,2913,-12.443089,Sadgroves Creek,130.865536,,C. porosus,M,9725,0,14,no,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,23.8,0,22.9,20110423,0,2011,4,23,1,3.4,4.84493837116786,6.695077621668101,1.8501392505002414,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.7,22.5,0,20.4,20160521,0,2016,5,21,,0,3.2077453729995806,5.972498196762687,2.7647528237631063,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.1,22,0,24.6,20170905,0,2017,9,5,,0,4.286564077401778,6.218869717777244,1.932305640375466,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.7,26.2,0,26.5,20140222,0,2014,2,22,,0,5.440647505103235,7.079129878849649,1.638482373746414,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.8,27.1,0,20.4,20170118,6,2017,1,18,,0,5.167845912718638,6.627699190941332,1.4598532782226932,Saltwater Crocodile,20170118,Trap,Pioneer Creek,16096,-12.641836,Pioneer Creek,130.868242,,C. porosus,M,9725,0,3,no,0,188,135,0,0,0,0,0,195,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.4,23.8,0,23,20170422,0,2017,4,22,,0,5.854256645240494,7.010776456293762,1.1565198110532675,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.2,23.2,0,26.2,20181002,0,2018,10,2,,0,5.481863351474418,7.07891263013369,1.5970492786592718,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.5,25.3,0,27.2,20181119,0,2018,11,19,,0,6.163363786386386,7.063806369614406,0.9004425832280205,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.6,25.6,10.2,20.9,20130331,0,2013,3,31,,,2.8180063171174523,5.757474746886361,2.9394684297689087,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.7,23,0,24.5,20190413,0,2019,4,13,,0,6.02271635715266,7.310871237887968,1.2881548807353078,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.1,20.3,0,19.6,20080619,0,2008,6,19,,,3.2538462657574745,5.857687385735614,2.60384111997814,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.9,25.9,2.3,21.2,20100224,2,2010,2,24,,,6.135703489872416,7.532526595689475,1.39682310581706,Saltwater Crocodile,20100224,Trap,Southport,2802,-12.718489,SouthPort,130.944861,,C. porosus,M,9725,0,4,no,0,154,0,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.9,22.7,0,14.5,20200121,0,2020,1,21,1,81,7.367690636388036,7.87163569865519,0.503945062267154,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.3,18.5,0,21.2,20090714,0,2009,7,14,,,5.01780600505265,6.525464488213666,1.5076584831610162,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.3,26.6,0,18.1,20141221,1,2014,12,21,,,4.072299756156368,6.397133995047687,2.3248342388913192,Saltwater Crocodile,20141221,Trap,Woods Inlet,11538,-12.487708,Woods Inlet,130.756395,,C. porosus,M,9725,0,1,no,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.5,22.6,0,20.6,20100716,2,2010,7,16,,,4.060782975058032,5.85090633131621,1.7901233562581784,Saltwater Crocodile,20100716,Trap,Berry Creek,3077,-12.688632,Berry Springs2,130.985167,,C. porosus,F,9725,0,7,no,0,0,0,0,0,0,246,0,0,0,0,0,0,0,0,0,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0
