DATE_READING,YEAR,MONTH,DAY,ELNINO,LANINA,DATE_CAPTURED,AREA_NUMBER,AREA_NAME,GROUP_NAME,1_NO_OF_CAPTURE,2_NO_OF_CAPTURE,3_NO_OF_CAPTURE,4_NO_OF_CAPTURE,TOTAL_CAPTURE,SCIENTIFIC_NAME
20170420,2017,4,20,0,0,20170420,3,Northeast Group,Hope Inlet,0,0,2,0,2,C. porosus
20190628,2019,6,28,0,0,,,,,0,0,0,0,0,
20090303,2009,3,3,0,0,,,,,0,0,0,0,0,
20161106,2016,11,6,0,0,,,,,0,0,0,0,0,
20190922,2019,9,22,0,0,,,,,0,0,0,0,0,
20080316,2008,3,16,0,0,,,,,0,0,0,0,0,
20131025,2013,10,25,0,0,20131025,3,Northeast Group,Hope Inlet,0,0,1,0,1,C. porosus
20150805,2015,8,5,1,0,20150805,1,South Group,Berry Creek,2,0,0,0,2,C. porosus
20070416,2007,4,16,0,0,,,,,0,0,0,0,0,
20120314,2012,3,14,0,0,,,,,0,0,0,0,0,
20120207,2012,2,7,0,1,20120207,2,Urban Group,Elizabeth River downstream,0,1,0,0,1,C. porosus
20071128,2007,11,28,0,1,,,,,0,0,0,0,0,
20061123,2006,11,23,1,0,,,,,0,0,0,0,0,
20110514,2011,5,14,0,0,,,,,0,0,0,0,0,
20130902,2013,9,2,0,0,20130902,4,West Group,Woods Inlet,0,1,0,1,2,C. porosus
20151125,2015,11,25,1,0,,,,,0,0,0,0,0,
20190101,2019,1,1,0,0,,,,,0,0,0,0,0,
20181026,2018,10,26,0,0,,,,,0,0,0,0,0,
20100703,2010,7,3,0,1,,,,,0,0,0,0,0,
20180502,2018,5,2,0,0,,,,,0,0,0,0,0,
20061012,2006,10,12,1,0,20061012,1,South Group,Blackmore River,1,0,0,0,1,C. porosus
20100320,2010,3,20,1,0,,,,,0,0,0,0,0,
20200329,2020,3,29,0,0,,,,,0,0,0,0,0,
20140417,2014,4,17,0,0,20140417,3,Northeast Group,Northern Suburb,0,0,2,0,2,C. porosus
20130930,2013,9,30,0,0,,,,,0,0,0,0,0,
20161108,2016,11,8,0,0,,,,,0,0,0,0,0,
20061110,2006,11,10,1,0,,,,,0,0,0,0,0,
20120608,2012,6,8,0,0,20120608,3,Northeast Group,Hope Inlet,0,0,1,0,1,C. porosus
20150518,2015,5,18,1,0,,,,,0,0,0,0,0,
20160807,2016,8,7,0,0,,,,,0,0,0,0,0,
20120411,2012,4,11,0,0,20120411,4,West Group,West Arm,0,1,0,1,2,C. porosus
20111008,2011,10,8,0,1,,,,,0,0,0,0,0,
20130517,2013,5,17,0,0,20130517,3,Northeast Group,Hope Inlet,0,0,5,0,5,C. porosus
20160319,2016,3,19,1,0,,,,,0,0,0,0,0,
20140102,2014,1,2,0,0,,,,,0,0,0,0,0,
20191108,2019,11,8,0,0,,,,,0,0,0,0,0,
20070811,2007,8,11,0,1,,,,,0,0,0,0,0,
20071129,2007,11,29,0,1,,,,,0,0,0,0,0,
20110722,2011,7,22,0,0,,,,,0,0,0,0,0,
20101205,2010,12,5,0,1,,,,,0,0,0,0,0,
20110818,2011,8,18,0,0,,,,,0,0,0,0,0,
20070216,2007,2,16,0,0,20070216,3,Northeast Group,Northern Suburb,0,0,2,0,2,C. porosus
20111126,2011,11,26,0,1,,,,,0,0,0,0,0,
20110522,2011,5,22,0,0,,,,,0,0,0,0,0,
20100609,2010,6,9,0,0,,,,,0,0,0,0,0,
20180827,2018,8,27,0,0,,,,,0,0,0,0,0,
20061217,2006,12,17,1,0,,,,,0,0,0,0,0,
20200219,2020,2,19,0,0,20200219,4,West Group,West Arm,0,0,2,1,3,C. porosus
20140518,2014,5,18,0,0,,,,,0,0,0,0,0,
20180402,2018,4,2,0,0,20180402,4,West Group,West Arm,0,1,0,1,2,C. porosus
20150322,2015,3,22,0,0,,,,,0,0,0,0,0,
20150404,2015,4,4,0,0,,,,,0,0,0,0,0,
20120119,2012,1,19,0,1,20120119,2,Urban Group,Elizabeth River downstream,0,2,0,0,2,C. porosus
20121219,2012,12,19,0,0,20121219,1,South Group,Blackmore River,1,0,0,0,1,C. porosus
20090118,2009,1,18,1,0,,,,,0,0,0,0,0,
20141106,2014,11,6,0,0,20141106,1,South Group,Berry Creek,1,0,0,0,1,C. porosus
20070925,2007,9,25,0,1,,,,,0,0,0,0,0,
20070225,2007,2,25,0,0,,,,,0,0,0,0,0,
20110209,2011,2,9,0,1,,,,,0,0,0,0,0,
20091206,2009,12,6,1,0,,,,,0,0,0,0,0,
20111009,2011,10,9,0,1,,,,,0,0,0,0,0,
20190521,2019,5,21,0,0,,,,,0,0,0,0,0,
20190718,2019,7,18,0,0,20190718,3,Northeast Group,Hope Inlet,0,0,2,0,2,C. porosus
20130519,2013,5,19,0,0,,,,,0,0,0,0,0,
20171226,2017,12,26,0,1,20171226,3,Northeast Group,Hope Inlet,0,0,1,0,1,C. porosus
20150609,2015,6,9,1,0,20150609,3,Northeast Group,Northern Suburb,0,0,1,0,1,C. porosus
20130506,2013,5,6,0,0,,,,,0,0,0,0,0,
20110816,2011,8,16,0,0,,,,,0,0,0,0,0,
20180810,2018,8,10,0,0,20180810,1,South Group,Southport,1,0,0,0,1,C. porosus
20090529,2009,5,29,0,0,,,,,0,0,0,0,0,
20110612,2011,6,12,0,0,,,,,0,0,0,0,0,
20061231,2006,12,31,1,0,,,,,0,0,0,0,0,
20200217,2020,2,17,0,0,20200217,1,South Group,Berry Creek,2,0,0,0,2,C. porosus
20191023,2019,10,23,0,0,20191023,1,South Group,Blackmore River,3,0,0,0,3,C. porosus
20190806,2019,8,6,0,0,,,,,0,0,0,0,0,
20171214,2017,12,14,0,1,20171214,2,Urban Group,Palmerston,1,1,0,0,2,C. porosus
20150323,2015,3,23,0,0,,,,,0,0,0,0,0,
20080118,2008,1,18,0,1,,,,,0,0,0,0,0,
20180103,2018,1,3,0,1,20180103,4,West Group,West Arm,0,1,0,1,2,C. porosus
20100715,2010,7,15,0,1,,,,,0,0,0,0,0,
20160904,2016,9,4,0,0,,,,,0,0,0,0,0,
20070903,2007,9,3,0,1,,,,,0,0,0,0,0,
20180602,2018,6,2,0,0,,,,,0,0,0,0,0,
20160209,2016,2,9,1,0,,,,,0,0,0,0,0,
20070103,2007,1,3,1,0,,,,,0,0,0,0,0,
20110316,2011,3,16,0,1,20110316,3,Northeast Group,Northern Suburb,0,0,1,0,1,C. porosus
20130617,2013,6,17,0,0,,,,,0,0,0,0,0,
20171020,2017,10,20,0,0,20171020,3,Northeast Group,Hope Inlet,0,0,3,0,3,C. porosus
20091025,2009,10,25,0,0,,,,,0,0,0,0,0,
20140807,2014,8,7,0,0,20140807,1,South Group,Pioneer Creek,1,0,0,0,1,C. porosus
20200618,2020,6,18,0,0,,,,,0,0,0,0,0,
20091217,2009,12,17,1,0,,,,,0,0,0,0,0,
20180308,2018,3,8,0,0,20180308,3,Northeast Group,Hope Inlet,0,0,1,0,1,C. porosus
20130518,2013,5,18,0,0,,,,,0,0,0,0,0,
20171227,2017,12,27,0,1,20171227,4,West Group,Woods Inlet,1,0,0,1,2,C. porosus
20100725,2010,7,25,0,1,,,,,0,0,0,0,0,
20080403,2008,4,3,0,0,,,,,0,0,0,0,0,
20090910,2009,9,10,0,0,,,,,0,0,0,0,0,
20090528,2009,5,28,0,0,,,,,0,0,0,0,0,
20100529,2010,5,29,0,0,20100529,1,South Group,Berry Creek,1,0,0,0,1,C. porosus
20151105,2015,11,5,1,0,20151105,1,South Group,Berry Creek,1,0,0,0,1,C. porosus
20180913,2018,9,13,0,0,20180913,3,Northeast Group,Hope Inlet,0,0,2,0,2,C. porosus
20100801,2010,8,1,0,1,,,,,0,0,0,0,0,
20161213,2016,12,13,0,0,20161213,2,Urban Group,Darwin,0,1,0,0,1,C. porosus
20100430,2010,4,30,0,0,20100430,2,Urban Group,Darwin,0,1,0,0,1,C. porosus
20110423,2011,4,23,0,0,,,,,0,0,0,0,0,
20160521,2016,5,21,0,0,,,,,0,0,0,0,0,
20170905,2017,9,5,0,0,,,,,0,0,0,0,0,
20140222,2014,2,22,0,0,,,,,0,0,0,0,0,
20170118,2017,1,18,0,0,20170118,1,South Group,Pioneer Creek,4,0,0,2,6,C. porosus
20170422,2017,4,22,0,0,,,,,0,0,0,0,0,
20181002,2018,10,2,0,0,,,,,0,0,0,0,0,
20181119,2018,11,19,0,0,,,,,0,0,0,0,0,
20130331,2013,3,31,0,0,,,,,0,0,0,0,0,
20190413,2019,4,13,0,0,,,,,0,0,0,0,0,
20080619,2008,6,19,0,0,,,,,0,0,0,0,0,
20100224,2010,2,24,1,0,20100224,1,South Group,Southport,1,0,0,1,2,C. porosus
20200121,2020,1,21,0,0,,,,,0,0,0,0,0,
20090714,2009,7,14,0,0,,,,,0,0,0,0,0,
20141221,2014,12,21,0,0,20141221,4,West Group,Woods Inlet,0,0,0,1,1,C. porosus
20100716,2010,7,16,0,1,20100716,1,South Group,Berry Creek,1,0,1,0,2,C. porosus
20160408,2016,4,8,0,0,20160408,3,Northeast Group,Hope Inlet,0,0,3,0,3,C. porosus
20181031,2018,10,31,0,0,,,,,0,0,0,0,0,
20061228,2006,12,28,1,0,,,,,0,0,0,0,0,
20160804,2016,8,4,0,0,20160804,2,Urban Group,Elizabeth River downstream,0,2,0,0,2,C. porosus
20090218,2009,2,18,1,0,20090218,3,Northeast Group,Northern Suburb,0,0,2,0,2,C. porosus
20121121,2012,11,21,0,0,20121121,2,Urban Group,Elizabeth River downstream,0,1,0,0,1,C. porosus
20070414,2007,4,14,0,0,,,,,0,0,0,0,0,
20110129,2011,1,29,0,1,,,,,0,0,0,0,0,
20140709,2014,7,9,0,0,,,,,0,0,0,0,0,
20150719,2015,7,19,1,0,,,,,0,0,0,0,0,
20171021,2017,10,21,0,0,,,,,0,0,0,0,0,
20101223,2010,12,23,0,1,20101223,3,Northeast Group,Northern Suburb,0,0,1,0,1,C. porosus
20171013,2017,10,13,0,0,20171013,2,Urban Group,Elizabeth River downstream,0,2,0,0,2,C. porosus
20101023,2010,10,23,0,1,,,,,0,0,0,0,0,
20151123,2015,11,23,1,0,,,,,0,0,0,0,0,
20160220,2016,2,20,1,0,,,,,0,0,0,0,0,
20191130,2019,11,30,0,0,,,,,0,0,0,0,0,
20081031,2008,10,31,0,0,,,,,0,0,0,0,0,
20190319,2019,3,19,0,0,,,,,0,0,0,0,0,
20150826,2015,8,26,1,0,20150826,2,Urban Group,Elizabeth River downstream,0,1,0,0,1,C. porosus
20090830,2009,8,30,0,0,,,,,0,0,0,0,0,
20121206,2012,12,6,0,0,,,,,0,0,0,0,0,
20161119,2016,11,19,0,0,,,,,0,0,0,0,0,
20190216,2019,2,16,0,0,,,,,0,0,0,0,0,
20150407,2015,4,7,0,0,,,,,0,0,0,0,0,
20090227,2009,2,27,1,0,20090227,3,Northeast Group,Hope Inlet,0,0,2,0,2,C. porosus
20100225,2010,2,25,1,0,,,,,0,0,0,0,0,
20140316,2014,3,16,0,0,,,,,0,0,0,0,0,
20121007,2012,10,7,0,0,,,,,0,0,0,0,0,
20141219,2014,12,19,0,0,,,,,0,0,0,0,0,
20091222,2009,12,22,1,0,20091222,3,Northeast Group,Northern Suburb,0,0,1,0,1,C. porosus
20160308,2016,3,8,1,0,,,,,0,0,0,0,0,
20190725,2019,7,25,0,0,,,,,0,0,0,0,0,
20101104,2010,11,4,0,1,20101104,2,Urban Group,Palmerston,1,3,0,1,5,C. porosus
20130528,2013,5,28,0,0,,,,,0,0,0,0,0,
20070719,2007,7,19,0,0,,,,,0,0,0,0,0,
20160829,2016,8,29,0,0,,,,,0,0,0,0,0,
20120920,2012,9,20,0,0,,,,,0,0,0,0,0,
20110809,2011,8,9,0,0,,,,,0,0,0,0,0,
20101022,2010,10,22,0,1,,,,,0,0,0,0,0,
20070915,2007,9,15,0,1,,,,,0,0,0,0,0,
20081010,2008,10,10,0,0,20081010,3,Northeast Group,Northern Suburb,0,0,1,0,1,C. porosus
20130223,2013,2,23,0,0,20130223,3,Northeast Group,Hope Inlet,0,0,2,0,2,C. porosus
20200208,2020,2,8,0,0,,,,,0,0,0,0,0,
20150828,2015,8,28,1,0,,,,,0,0,0,0,0,
20061211,2006,12,11,1,0,,,,,0,0,0,0,0,
20060908,2006,9,8,0,0,20060908,3,Northeast Group,Hope Inlet,0,0,2,0,2,C. porosus
20120124,2012,1,24,0,1,,,,,0,0,0,0,0,
20140509,2014,5,9,0,0,,,,,0,0,0,0,0,
20120320,2012,3,20,0,0,20120320,2,Urban Group,Elizabeth River downstream,0,1,0,0,1,C. porosus
20170330,2017,3,30,0,0,20170330,1,South Group,Southport,2,1,0,2,5,C. porosus
20080709,2008,7,9,0,0,,,,,0,0,0,0,0,
20150105,2015,1,5,0,0,,,,,0,0,0,0,0,
20120108,2012,1,8,0,1,,,,,0,0,0,0,0,
20180825,2018,8,25,0,0,,,,,0,0,0,0,0,
20191020,2019,10,20,0,0,,,,,0,0,0,0,0,
20090109,2009,1,9,1,0,,,,,0,0,0,0,0,
20151207,2015,12,7,1,0,,,,,0,0,0,0,0,
20161225,2016,12,25,0,0,,,,,0,0,0,0,0,
20101111,2010,11,11,0,1,,,,,0,0,0,0,0,
20160418,2016,4,18,0,0,,,,,0,0,0,0,0,
20141018,2014,10,18,0,0,,,,,0,0,0,0,0,
20091019,2009,10,19,0,0,,,,,0,0,0,0,0,
20150313,2015,3,13,0,0,,,,,0,0,0,0,0,
20111018,2011,10,18,0,1,,,,,0,0,0,0,0,
20141029,2014,10,29,0,0,20141029,4,West Group,West Arm,0,0,0,2,2,C. porosus
20190514,2019,5,14,0,0,,,,,0,0,0,0,0,
20150629,2015,6,29,1,0,,,,,0,0,0,0,0,
20090313,2009,3,13,0,0,20090313,3,Northeast Group,Northern Suburb,0,0,2,0,2,C. porosus
20150914,2015,9,14,1,0,,,,,0,0,0,0,0,
20111113,2011,11,13,0,1,,,,,0,0,0,0,0,
20190716,2019,7,16,0,0,,,,,0,0,0,0,0,
20100416,2010,4,16,0,0,,,,,0,0,0,0,0,
20110412,2011,4,12,0,0,,,,,0,0,0,0,0,
20090527,2009,5,27,0,0,,,,,0,0,0,0,0,
20170925,2017,9,25,0,0,,,,,0,0,0,0,0,
20101122,2010,11,22,0,1,20101122,2,Urban Group,Darwin,0,2,0,1,3,C. porosus
20180812,2018,8,12,0,0,,,,,0,0,0,0,0,
20130110,2013,1,10,0,0,,,,,0,0,0,0,0,
20150524,2015,5,24,1,0,,,,,0,0,0,0,0,
20160524,2016,5,24,0,0,20160524,2,Urban Group,East Arm,0,1,0,0,1,C. porosus
20090907,2009,9,7,0,0,,,,,0,0,0,0,0,
20080508,2008,5,8,0,0,,,,,0,0,0,0,0,
20100908,2010,9,8,0,1,,,,,0,0,0,0,0,
20100928,2010,9,28,0,1,,,,,0,0,0,0,0,
20110605,2011,6,5,0,0,,,,,0,0,0,0,0,
20160627,2016,6,27,0,0,,,,,0,0,0,0,0,
20170129,2017,1,29,0,0,,,,,0,0,0,0,0,
20111024,2011,10,24,0,1,,,,,0,0,0,0,0,
20090107,2009,1,7,1,0,20090107,1,South Group,Southport,2,0,0,0,2,C. porosus
20090108,2009,1,8,1,0,,,,,0,0,0,0,0,
20080416,2008,4,16,0,0,,,,,0,0,0,0,0,
20190223,2019,2,23,0,0,,,,,0,0,0,0,0,
20150927,2015,9,27,1,0,,,,,0,0,0,0,0,
20151209,2015,12,9,1,0,20151209,4,West Group,Woods Inlet,0,0,0,1,1,C. porosus
20100713,2010,7,13,0,1,,,,,0,0,0,0,0,
20190827,2019,8,27,0,0,,,,,0,0,0,0,0,
20061225,2006,12,25,1,0,,,,,0,0,0,0,0,
20140526,2014,5,26,0,0,20140526,2,Urban Group,Darwin,0,1,0,0,1,C. porosus
20110116,2011,1,16,0,1,,,,,0,0,0,0,0,
20121122,2012,11,22,0,0,20121122,3,Northeast Group,Hope Inlet,1,1,2,0,4,C. porosus
20070101,2007,1,1,1,0,,,,,0,0,0,0,0,
20080615,2008,6,15,0,0,,,,,0,0,0,0,0,
20200609,2020,6,9,0,0,,,,,0,0,0,0,0,
20080822,2008,8,22,0,0,20080822,1,South Group,Southport,1,0,0,0,1,C. porosus
20091215,2009,12,15,1,0,,,,,0,0,0,0,0,
20140801,2014,8,1,0,0,20140801,3,Northeast Group,Hope Inlet,0,0,1,0,1,C. porosus
20101226,2010,12,26,0,1,,,,,0,0,0,0,0,
20150302,2015,3,2,0,0,,,,,0,0,0,0,0,
20171022,2017,10,22,0,0,,,,,0,0,0,0,0,
20140603,2014,6,3,0,0,,,,,0,0,0,0,0,
20090721,2009,7,21,0,0,,,,,0,0,0,0,0,
20120730,2012,7,30,0,0,,,,,0,0,0,0,0,
20151107,2015,11,7,1,0,,,,,0,0,0,0,0,
20181004,2018,10,4,0,0,,,,,0,0,0,0,0,
20150721,2015,7,21,1,0,,,,,0,0,0,0,0,
20170903,2017,9,3,0,0,,,,,0,0,0,0,0,
20191203,2019,12,3,0,0,,,,,0,0,0,0,0,
20130818,2013,8,18,0,0,,,,,0,0,0,0,0,
20200705,2020,7,5,0,0,,,,,0,0,0,0,0,
20130311,2013,3,11,0,0,,,,,0,0,0,0,0,
20120313,2012,3,13,0,0,,,,,0,0,0,0,0,
20110421,2011,4,21,0,0,20110421,3,Northeast Group,Hope Inlet,0,1,2,0,3,C. porosus
20070421,2007,4,21,0,0,,,,,0,0,0,0,0,
20110406,2011,4,6,0,0,20110406,3,Northeast Group,Hope Inlet,0,2,5,1,8,C. porosus
20080901,2008,9,1,0,0,,,,,0,0,0,0,0,
20140110,2014,1,10,0,0,,,,,0,0,0,0,0,
20090929,2009,9,29,0,0,,,,,0,0,0,0,0,
20121209,2012,12,9,0,0,,,,,0,0,0,0,0,
20160523,2016,5,23,0,0,,,,,0,0,0,0,0,
20061130,2006,11,30,1,0,,,,,0,0,0,0,0,
20080608,2008,6,8,0,0,,,,,0,0,0,0,0,
20160723,2016,7,23,0,0,,,,,0,0,0,0,0,
20190222,2019,2,22,0,0,,,,,0,0,0,0,0,
20200404,2020,4,4,0,0,,,,,0,0,0,0,0,
20161006,2016,10,6,0,0,20161006,4,West Group,Woods Inlet,0,0,0,1,1,C. porosus
20200123,2020,1,23,0,0,20200123,1,South Group,Middle Arm,1,0,0,1,2,C. porosus
20090712,2009,7,12,0,0,,,,,0,0,0,0,0,
20081227,2008,12,27,0,1,,,,,0,0,0,0,0,
20100226,2010,2,26,1,0,,,,,0,0,0,0,0,
20170711,2017,7,11,0,0,,,,,0,0,0,0,0,
20141223,2014,12,23,0,0,,,,,0,0,0,0,0,
20130109,2013,1,9,0,0,20130109,3,Northeast Group,Northern Suburb,0,0,1,0,1,C. porosus
20131015,2013,10,15,0,0,,,,,0,0,0,0,0,
20070706,2007,7,6,0,0,,,,,0,0,0,0,0,
20101225,2010,12,25,0,1,,,,,0,0,0,0,0,
20180131,2018,1,31,0,1,,,,,0,0,0,0,0,
20080301,2008,3,1,0,0,,,,,0,0,0,0,0,
20101021,2010,10,21,0,1,20101021,1,South Group,Southport,1,0,0,0,1,C. porosus
20070520,2007,5,20,0,0,,,,,0,0,0,0,0,
20171011,2017,10,11,0,0,20171011,4,West Group,Woods Inlet,2,0,0,1,3,C. porosus
20150707,2015,7,7,1,0,,,,,0,0,0,0,0,
20171103,2017,11,3,0,0,,,,,0,0,0,0,0,
20081013,2008,10,13,0,0,,,,,0,0,0,0,0,
20100401,2010,4,1,0,0,,,,,0,0,0,0,0,
20140828,2014,8,28,0,0,,,,,0,0,0,0,0,
20170209,2017,2,9,0,0,,,,,0,0,0,0,0,
20200723,2020,7,23,0,0,,,,,0,0,0,0,0,
20090415,2009,4,15,0,0,,,,,0,0,0,0,0,
20100830,2010,8,30,0,1,,,,,0,0,0,0,0,
20110420,2011,4,20,0,0,,,,,0,0,0,0,0,
20200415,2020,4,15,0,0,20200415,4,West Group,Woods Inlet,0,0,0,1,1,C. porosus
20150106,2015,1,6,0,0,,,,,0,0,0,0,0,
20190214,2019,2,14,0,0,20190214,1,South Group,Pioneer Creek,2,0,0,0,2,C. porosus
20190322,2019,3,22,0,0,,,,,0,0,0,0,0,
20200316,2020,3,16,0,0,,,,,0,0,0,0,0,
20140111,2014,1,11,0,0,,,,,0,0,0,0,0,
20181211,2018,12,11,0,0,20181211,1,South Group,Blackmore River,1,0,0,0,1,C. porosus
20190316,2019,3,16,0,0,,,,,0,0,0,0,0,
20170710,2017,7,10,0,0,,,,,0,0,0,0,0,
20081209,2008,12,9,0,1,20081209,1,South Group,Blackmore River,1,0,0,0,1,C. porosus
20080907,2008,9,7,0,0,,,,,0,0,0,0,0,
20091224,2009,12,24,1,0,20091224,3,Northeast Group,Northern Suburb,0,0,1,0,1,C. porosus
20081020,2008,10,20,0,0,,,,,0,0,0,0,0,
20140314,2014,3,14,0,0,20140314,3,Northeast Group,Hope Inlet,1,1,3,1,6,C. porosus
20110202,2011,2,2,0,1,,,,,0,0,0,0,0,
20190814,2019,8,14,0,0,,,,,0,0,0,0,0,
20150414,2015,4,14,0,0,,,,,0,0,0,0,0,
20121227,2012,12,27,0,0,,,,,0,0,0,0,0,
20111114,2011,11,14,0,1,,,,,0,0,0,0,0,
20140918,2014,9,18,0,0,,,,,0,0,0,0,0,
20080302,2008,3,2,0,0,,,,,0,0,0,0,0,
20120402,2012,4,2,0,0,20120402,2,Urban Group,Palmerston,0,1,0,0,1,C. porosus
20140929,2014,9,29,0,0,,,,,0,0,0,0,0,
20120425,2012,4,25,0,0,,,,,0,0,0,0,0,
20060919,2006,9,19,0,0,,,,,0,0,0,0,0,
20200805,2020,8,5,0,0,,,,,0,0,0,0,0,
20070825,2007,8,25,0,1,,,,,0,0,0,0,0,
20120629,2012,6,29,0,0,,,,,0,0,0,0,0,
20080214,2008,2,14,0,1,,,,,0,0,0,0,0,
20170312,2017,3,12,0,0,,,,,0,0,0,0,0,
20120126,2012,1,26,0,1,,,,,0,0,0,0,0,
20060906,2006,9,6,0,0,,,,,0,0,0,0,0,
20180208,2018,2,8,0,1,20180208,3,Northeast Group,Hope Inlet,0,2,1,1,4,C. porosus
20090831,2009,8,31,0,0,,,,,0,0,0,0,0,
20070805,2007,8,5,0,1,,,,,0,0,0,0,0,
20151130,2015,11,30,1,0,,,,,0,0,0,0,0,
20180227,2018,2,27,0,1,,,,,0,0,0,0,0,
20191026,2019,10,26,0,0,,,,,0,0,0,0,0,
20090404,2009,4,4,0,0,,,,,0,0,0,0,0,
20080806,2008,8,6,0,0,,,,,0,0,0,0,0,
20120213,2012,2,13,0,1,,,,,0,0,0,0,0,
20080413,2008,4,13,0,0,,,,,0,0,0,0,0,
20061006,2006,10,6,1,0,20061006,3,Northeast Group,Hope Inlet,0,0,1,0,1,C. porosus
20181010,2018,10,10,0,0,,,,,0,0,0,0,0,
20061029,2006,10,29,1,0,,,,,0,0,0,0,0,
20181102,2018,11,2,0,0,,,,,0,0,0,0,0,
20190311,2019,3,11,0,0,,,,,0,0,0,0,0,
20161015,2016,10,15,0,0,,,,,0,0,0,0,0,
20140502,2014,5,2,0,0,20140502,4,West Group,Woods Inlet,0,5,2,2,9,C. porosus
20161223,2016,12,23,0,0,20161223,4,West Group,Woods Inlet,0,0,0,1,1,C. porosus
20140210,2014,2,10,0,0,20140210,3,Northeast Group,Hope Inlet,0,0,1,0,1,C. porosus
20110322,2011,3,22,0,1,,,,,0,0,0,0,0,
20170726,2017,7,26,0,0,,,,,0,0,0,0,0,
20160923,2016,9,23,0,0,,,,,0,0,0,0,0,
20150311,2015,3,11,0,0,20150311,3,Northeast Group,Northern Suburb,0,0,2,0,2,C. porosus
20131130,2013,11,30,0,0,,,,,0,0,0,0,0,
20190516,2019,5,16,0,0,20190516,3,Northeast Group,Northern Suburb,0,0,1,0,1,C. porosus
20190404,2019,4,4,0,0,,,,,0,0,0,0,0,
20150427,2015,4,27,0,0,20150427,3,Northeast Group,Northern Suburb,0,0,1,0,1,C. porosus
20111115,2011,11,15,0,1,,,,,0,0,0,0,0,
20110625,2011,6,25,0,0,,,,,0,0,0,0,0,
20130827,2013,8,27,0,0,,,,,0,0,0,0,0,
20070422,2007,4,22,0,0,,,,,0,0,0,0,0,
20200424,2020,4,24,0,0,20200424,3,Northeast Group,Hope Inlet,0,0,4,0,4,C. porosus
20190225,2019,2,25,0,0,,,,,0,0,0,0,0,
20180209,2018,2,9,0,1,,,,,0,0,0,0,0,
20091202,2009,12,2,1,0,,,,,0,0,0,0,0,
20180413,2018,4,13,0,0,,,,,0,0,0,0,0,
20080819,2008,8,19,0,0,,,,,0,0,0,0,0,
20171003,2017,10,3,0,0,,,,,0,0,0,0,0,
20190525,2019,5,25,0,0,,,,,0,0,0,0,0,
20061205,2006,12,5,1,0,,,,,0,0,0,0,0,
20150225,2015,2,25,0,0,20150225,4,West Group,Woods Inlet,0,1,0,1,2,C. porosus
20120212,2012,2,12,0,1,,,,,0,0,0,0,0,
20061007,2006,10,7,1,0,,,,,0,0,0,0,0,
20080410,2008,4,10,0,0,,,,,0,0,0,0,0,
20181011,2018,10,11,0,0,20181011,2,Urban Group,Elizabeth River downstream,1,2,0,0,3,C. porosus
20150925,2015,9,25,1,0,,,,,0,0,0,0,0,
20140524,2014,5,24,0,0,,,,,0,0,0,0,0,
20200516,2020,5,16,0,0,,,,,0,0,0,0,0,
20110304,2011,3,4,0,1,20110304,1,South Group,Pioneer Creek,3,0,0,0,3,C. porosus
20100116,2010,1,16,1,0,20100116,4,West Group,West Arm,0,0,0,1,1,C. porosus
20110323,2011,3,23,0,1,,,,,0,0,0,0,0,
20110616,2011,6,16,0,0,,,,,0,0,0,0,0,
20170403,2017,4,3,0,0,,,,,0,0,0,0,0,
20180618,2018,6,18,0,0,,,,,0,0,0,0,0,
20190509,2019,5,9,0,0,20190509,3,Northeast Group,Hope Inlet,0,0,1,0,1,C. porosus
20150216,2015,2,16,0,0,,,,,0,0,0,0,0,
20150723,2015,7,23,1,0,,,,,0,0,0,0,0,
20200707,2020,7,7,0,0,,,,,0,0,0,0,0,
20071219,2007,12,19,0,1,,,,,0,0,0,0,0,
20130401,2013,4,1,0,0,,,,,0,0,0,0,0,
20070423,2007,4,23,0,0,,,,,0,0,0,0,0,
20160525,2016,5,25,0,0,20160525,3,Northeast Group,Northern Suburb,1,0,1,0,2,C. porosus
20130929,2013,9,29,0,0,,,,,0,0,0,0,0,
20200412,2020,4,12,0,0,,,,,0,0,0,0,0,
20131006,2013,10,6,0,0,,,,,0,0,0,0,0,
20140112,2014,1,12,0,0,,,,,0,0,0,0,0,
20180511,2018,5,11,0,0,,,,,0,0,0,0,0,
20100704,2010,7,4,0,1,,,,,0,0,0,0,0,
20080928,2008,9,28,0,0,,,,,0,0,0,0,0,
20130118,2013,1,18,0,0,,,,,0,0,0,0,0,
20181129,2018,11,29,0,0,,,,,0,0,0,0,0,
20090823,2009,8,23,0,0,,,,,0,0,0,0,0,
20100129,2010,1,29,1,0,,,,,0,0,0,0,0,
20091016,2009,10,16,0,0,,,,,0,0,0,0,0,
20200324,2020,3,24,0,0,,,,,0,0,0,0,0,
20061113,2006,11,13,1,0,20061113,3,Northeast Group,Northern Suburb,0,0,1,0,1,C. porosus
20150507,2015,5,7,1,0,,,,,0,0,0,0,0,
20131121,2013,11,21,0,0,,,,,0,0,0,0,0,
20170518,2017,5,18,0,0,20170518,1,South Group,Blackmore River,1,0,0,1,2,C. porosus
20200102,2020,1,2,0,0,,,,,0,0,0,0,0,
20090206,2009,2,6,1,0,,,,,0,0,0,0,0,
20100403,2010,4,3,0,0,,,,,0,0,0,0,0,
20200413,2020,4,13,0,0,,,,,0,0,0,0,0,
20070410,2007,4,10,0,0,,,,,0,0,0,0,0,
